Customer ID,Gender,Senior Citizen,tenure,Contract,Internet Service,Online Security,Premium Tech Support,MonthlyCharges,TotalCharges,Churn
4818-DRBQT,Male,No,29,Month-to-Month,Yes,No,No,80.15,2265.25,Yes
1320-HTRDR,Female,No,3,Month-to-Month,Yes,No,No,75.5,220.6,Yes
1493-AMTIE,Male,No,1,Month-to-Month,No,No,No,20.2,20.2,Yes
6424-ELEYH,Female,No,3,Month-to-Month,Yes,No,No,74.75,229.5,Yes
4391-RESHN,Male,No,23,Month-to-Month,Yes,No,Yes,104.05,2470.1,Yes
6821-BUXUX,Female,No,13,Month-to-Month,Yes,Yes,No,96.65,1244.5,Yes
9801-GDWGV,Female,No,39,Month-to-Month,Yes,No,No,103.45,3994.45,Yes
2320-JRSDE,Female,No,1,Month-to-Month,No,No,No,19.9,19.9,Yes
0601-WZHJF,Male,No,14,Month-to-Month,Yes,No,No,46.35,667.7,Yes
5143-WMWOG,Male,No,1,Month-to-Month,No,No,No,19.95,19.95,Yes
5393-RXQSZ,Male,No,1,Month-to-Month,Yes,No,No,79.6,79.6,Yes
0231-LXVAP,Male,No,1,Month-to-Month,Yes,No,Yes,75.9,75.9,Yes
9444-JTXHZ,Male,No,1,Month-to-Month,Yes,No,No,76.2,76.2,Yes
5510-BOIUJ,Male,No,1,Month-to-Month,No,No,No,19.25,19.25,Yes
4471-KXAUH,Female,No,42,Month-to-Month,Yes,No,Yes,84.3,3588.4,Yes
7638-QVMVY,Female,No,7,Month-to-Month,Yes,No,No,79,522.95,Yes
3244-DCJWY,Female,No,1,Month-to-Month,Yes,No,No,70.25,70.25,Yes
7812-FZHPE,Female,No,17,Month-to-Month,No,No,No,24.1,409.9,Yes
4797-AXPXK,Female,No,1,Month-to-Month,Yes,Yes,Yes,60,60,Yes
5229-PRWKT,Male,No,8,Month-to-Month,Yes,No,No,86.55,649.65,Yes
5057-LCOUI,Female,No,39,Month-to-Month,Yes,No,No,50.75,2011.4,Yes
0156-FVPTA,Male,No,22,Month-to-Month,Yes,Yes,Yes,54.2,1152.7,Yes
1984-FCOWB,Female,No,70,One Year,Yes,No,Yes,109.5,7674.55,Yes
0654-HMSHN,Male,No,21,Month-to-Month,Yes,No,No,104.4,2157.95,Yes
5196-SGOAK,Female,No,1,Month-to-Month,Yes,No,No,75.7,75.7,Yes
6108-OQZDQ,Female,No,4,Month-to-Month,Yes,No,No,97.95,384.5,Yes
0363-QJVFX,Male,No,32,Month-to-Month,Yes,Yes,Yes,108.15,3432.9,Yes
9840-DVNDC,Male,No,6,Month-to-Month,Yes,No,No,80.5,463.05,Yes
8042-JVNFH,Male,No,1,Month-to-Month,Yes,No,No,71.35,71.35,Yes
3374-LXDEV,Female,No,13,Month-to-Month,Yes,No,Yes,89.4,1132.35,Yes
5049-GLYVG,Male,No,1,Month-to-Month,No,No,No,20.6,20.6,Yes
5883-GTGVD,Male,No,19,Month-to-Month,Yes,No,No,99.95,1931.75,Yes
4817-QRJSX,Female,No,10,Month-to-Month,Yes,No,No,81,818.05,Yes
9985-MWVIX,Female,No,1,Month-to-Month,Yes,No,No,70.15,70.15,Yes
2237-ZFSMY,Female,No,39,One Year,Yes,Yes,Yes,95.55,3692.85,Yes
6711-VTNRE,Female,No,36,Month-to-Month,Yes,No,Yes,87.55,3078.1,Yes
4548-SDBKE,Female,No,5,Month-to-Month,Yes,No,No,85.2,474.8,Yes
8066-POXGX,Female,No,13,Month-to-Month,Yes,No,No,35.1,446.1,Yes
4143-OOBWZ,Male,No,5,Month-to-Month,Yes,No,No,81.3,416.3,Yes
7854-EKTJL,Female,No,2,Month-to-Month,No,No,No,19.6,35.85,Yes
9102-IAYHT,Female,No,17,Month-to-Month,Yes,No,No,85.45,1451.6,Yes
3422-LYEPQ,Male,No,1,Month-to-Month,Yes,No,No,71,71,Yes
4361-JEIVL,Male,No,1,Month-to-Month,Yes,No,No,44.4,44.4,Yes
9507-EXLTT,Female,No,1,Month-to-Month,Yes,No,No,79.35,79.35,Yes
9846-GKXAS,Female,No,9,Month-to-Month,Yes,No,No,90.8,809.75,Yes
6017-PPLPX,Male,No,20,Month-to-Month,Yes,No,No,70.45,1470.95,Yes
4581-SSPWD,Female,No,3,Month-to-Month,Yes,No,No,75.8,246.3,Yes
0378-NHQXU,Female,No,17,Month-to-Month,Yes,No,No,88.25,1460.65,Yes
4512-ZUIYL,Female,No,2,Month-to-Month,Yes,No,No,70,153.05,Yes
7969-AULMZ,Female,No,21,Month-to-Month,Yes,No,No,97.35,2119.5,Yes
0568-ONFPC,Male,No,5,Month-to-Month,No,No,No,25.9,135,Yes
0733-VUNUW,Male,No,24,Month-to-Month,Yes,Yes,No,55.65,1400.55,Yes
4550-EVXNY,Female,No,1,Month-to-Month,Yes,No,No,69.65,69.65,Yes
2968-SSGAA,Female,No,10,Month-to-Month,Yes,No,No,100.6,1060.2,Yes
6777-TGHTM,Female,No,53,One Year,Yes,Yes,No,106.95,5785.5,Yes
3538-WZPHD,Male,No,3,Month-to-Month,Yes,No,No,29.6,79.45,Yes
8610-WFCJF,Female,No,49,Month-to-Month,Yes,No,No,95.6,4783.5,Yes
4905-JEFDW,Male,No,11,One Year,Yes,No,No,41.6,470.6,Yes
7881-INRLC,Male,No,45,Month-to-Month,Yes,No,No,100.85,4740,Yes
0117-LFRMW,Male,No,37,Month-to-Month,Yes,Yes,No,40.2,1448.8,Yes
6172-FECYY,Male,No,49,Month-to-Month,Yes,No,No,84.5,4254.85,Yes
4786-UKSNZ,Male,No,1,Month-to-Month,No,No,No,20.2,20.2,Yes
4192-GORJT,Male,No,5,Month-to-Month,Yes,No,No,94.45,498.1,Yes
7240-ETPTR,Female,No,9,Month-to-Month,Yes,No,No,48.75,442.2,Yes
2202-CUYXZ,Male,No,1,Month-to-Month,Yes,No,No,84.85,84.85,Yes
5995-OIGLP,Male,No,12,Month-to-Month,Yes,Yes,Yes,56.65,654.85,Yes
6261-RCVNS,Female,No,42,One Year,Yes,Yes,Yes,73.9,3160.55,Yes
7951-QKZPL,Female,No,33,Two Year,No,No,No,24.5,740.3,Yes
3640-PHQXK,Female,No,31,Month-to-Month,Yes,No,No,89.9,2806.9,Yes
8019-ENHXU,Male,No,42,Month-to-Month,Yes,No,Yes,99.45,4138.05,Yes
9033-EOXWV,Female,No,12,One Year,Yes,No,Yes,74.05,872.65,Yes
1522-VVDMG,Male,No,7,Month-to-Month,Yes,No,Yes,89.75,608.8,Yes
9185-TQCVP,Male,No,14,Month-to-Month,Yes,No,No,85.15,1139.2,Yes
8063-RJYNF,Male,No,16,Month-to-Month,Yes,Yes,No,94.25,1483.25,Yes
0687-ZVTHB,Male,No,65,One Year,Yes,Yes,No,72.45,4653.85,Yes
9661-ACXBS,Female,No,42,Month-to-Month,Yes,Yes,No,105.2,4400.75,Yes
3727-RJMEO,Male,No,6,Month-to-Month,Yes,No,No,82.85,460.25,Yes
5685-IIXLY,Female,No,5,Month-to-Month,Yes,No,No,83.6,404.2,Yes
4250-ZBWLV,Male,No,68,One Year,Yes,No,Yes,108.45,7176.55,Yes
5095-AESKG,Female,No,3,Month-to-Month,Yes,No,No,91.5,242.95,Yes
1871-MOWRM,Male,No,12,Month-to-Month,Yes,Yes,Yes,80.85,866.45,Yes
2027-OAQQC,Female,No,43,Month-to-Month,Yes,No,No,49.05,2076.2,Yes
1555-DJEQW,Female,No,70,Two Year,Yes,Yes,Yes,114.2,7723.9,Yes
0519-XUZJU,Female,No,1,Month-to-Month,Yes,No,No,70.75,70.75,Yes
6338-AVWCY,Male,No,3,Month-to-Month,Yes,No,No,40.15,130.75,Yes
9445-SZLCH,Female,No,36,Month-to-Month,Yes,No,No,97.35,3457.9,Yes
7568-PODML,Male,No,1,Month-to-Month,Yes,No,No,45.3,45.3,Yes
5349-IECLD,Male,No,2,Month-to-Month,Yes,No,No,94.95,178.1,Yes
3945-GFWQL,Female,No,12,Month-to-Month,Yes,No,No,44.55,480.6,Yes
3797-VTIDR,Male,No,1,Month-to-Month,Yes,No,No,23.45,23.45,Yes
9526-BIHHD,Male,No,1,Month-to-Month,Yes,Yes,No,29.7,29.7,Yes
4523-WXCEF,Female,No,59,Month-to-Month,Yes,No,No,101.1,6039.9,Yes
8364-TRMMK,Female,No,3,Month-to-Month,Yes,No,No,50.65,151.3,Yes
3063-QFSZL,Female,No,1,Month-to-Month,Yes,No,No,55.4,55.4,Yes
9249-FXSCK,Female,No,52,One Year,Yes,Yes,Yes,111.25,5916.45,Yes
5493-SDRDQ,Male,No,2,Month-to-Month,Yes,Yes,No,55.1,113.35,Yes
0871-URUWO,Male,No,13,Month-to-Month,Yes,No,No,102.25,1359,Yes
0870-VEMYL,Female,No,5,Month-to-Month,Yes,Yes,Yes,53.85,259.8,Yes
3982-XWFZQ,Female,No,42,Month-to-Month,Yes,No,No,50.25,2203.65,Yes
4009-ALQFH,Female,No,25,Month-to-Month,Yes,No,No,99.5,2369.05,Yes
3627-FCRDW,Female,No,9,Month-to-Month,Yes,No,No,71,672.55,Yes
7562-GSUHK,Female,No,16,Month-to-Month,Yes,No,No,93.2,1573.7,Yes
4903-UYAVB,Male,No,5,Month-to-Month,No,No,No,19.35,126.05,Yes
6776-TLWOI,Male,No,3,Month-to-Month,No,No,No,19.85,64.55,Yes
4077-CROMM,Female,No,31,Month-to-Month,Yes,No,Yes,104.2,3243.45,Yes
2868-MZAGQ,Male,No,1,Month-to-Month,Yes,No,No,79.25,79.25,Yes
4847-QNOKA,Female,No,1,Month-to-Month,Yes,No,No,44.9,44.9,Yes
6379-RXJRQ,Male,No,10,Month-to-Month,Yes,No,No,70.1,659.65,Yes
8650-RHRKE,Male,No,4,Month-to-Month,Yes,No,No,29.65,118.5,Yes
0475-RIJEP,Male,No,43,Month-to-Month,Yes,No,No,77.85,3365.85,Yes
1260-TTRXI,Male,No,4,Month-to-Month,Yes,No,No,54.3,195.3,Yes
4789-KWMXN,Male,No,47,One Year,Yes,Yes,Yes,110.85,5275.8,Yes
2867-UIMSS,Male,No,1,Month-to-Month,Yes,No,No,80.5,80.5,Yes
8111-RKSPX,Male,No,4,Month-to-Month,Yes,No,No,72.2,305.55,Yes
1585-MQSSU,Male,No,17,Month-to-Month,Yes,No,Yes,51.5,900.5,Yes
8559-CIZFV,Male,No,21,One Year,Yes,Yes,Yes,77.5,1625,Yes
7547-EKNFS,Male,No,42,Month-to-Month,Yes,No,No,95.25,3959.35,Yes
4439-JMPMT,Female,No,5,Month-to-Month,Yes,No,Yes,85.75,470.95,Yes
2575-GFSOE,Female,No,7,Month-to-Month,Yes,No,No,69,506.9,Yes
2842-JTCCU,Male,No,2,Month-to-Month,Yes,No,No,46.05,80.35,Yes
9681-OXGVC,Female,No,5,Month-to-Month,Yes,No,No,100.5,514,Yes
7153-OANIO,Male,No,1,Month-to-Month,Yes,No,No,69.95,69.95,Yes
6521-YYTYI,Male,No,1,Month-to-Month,Yes,No,No,93.3,93.3,Yes
8878-HMWBV,Male,No,3,Month-to-Month,Yes,No,No,49.15,169.05,Yes
3751-KTZEL,Female,No,1,Month-to-Month,Yes,No,No,35.05,35.05,Yes
0328-GRPMV,Female,No,1,Month-to-Month,Yes,No,No,70.1,70.1,Yes
4195-SMMNX,Male,No,2,Month-to-Month,No,No,No,20.35,33.2,Yes
6956-SMUCM,Female,No,3,Month-to-Month,Yes,Yes,No,99,287.4,Yes
3223-WZWJM,Male,No,26,Month-to-Month,Yes,No,No,83.95,2254.2,Yes
9053-JZFKV,Male,No,67,Two Year,Yes,Yes,Yes,116.2,7752.3,Yes
2530-ENDWQ,Female,No,71,Two Year,Yes,No,No,93.7,6585.35,Yes
6615-ZGEDR,Male,No,1,Month-to-Month,No,No,No,19.7,19.7,Yes
9250-WYPLL,Female,No,5,Month-to-Month,Yes,No,No,75.55,413.65,Yes
2754-XBHTB,Female,No,9,Month-to-Month,Yes,No,No,77.65,714.15,Yes
7055-VKGDA,Male,No,54,One Year,Yes,Yes,Yes,105.4,5643.4,Yes
0754-UKWQP,Male,No,2,Month-to-Month,Yes,No,No,95.85,197.7,Yes
7493-TPUWZ,Male,No,1,Month-to-Month,Yes,No,No,79.15,79.15,Yes
1577-HKTFG,Female,No,30,Month-to-Month,No,No,No,19.65,655.85,Yes
8752-STIVR,Female,No,4,Month-to-Month,Yes,No,No,79,303.15,Yes
4558-FANTW,Female,No,17,Month-to-Month,Yes,Yes,Yes,91.85,1574.45,Yes
7623-TRNQN,Male,No,1,Month-to-Month,Yes,No,Yes,49.9,49.9,Yes
9330-IJWIO,Female,No,13,Month-to-Month,Yes,Yes,No,100.35,1358.85,Yes
1842-EZJMK,Male,No,50,Month-to-Month,Yes,No,Yes,103.7,5071.05,Yes
8079-XRJRS,Male,No,65,One Year,Yes,Yes,No,89.75,5769.6,Yes
8073-IJDCM,Female,No,1,Month-to-Month,No,No,No,20.3,20.3,Yes
2869-ADAWR,Female,No,45,Month-to-Month,Yes,No,No,89.3,4016.85,Yes
9894-EZEWG,Female,No,1,Month-to-Month,Yes,No,No,74.3,74.3,Yes
7851-FLGGQ,Male,No,1,Month-to-Month,Yes,No,Yes,44.65,44.65,Yes
0637-UBJRP,Male,No,13,Month-to-Month,Yes,Yes,No,84.05,1095.3,Yes
0940-OUQEC,Male,No,10,Month-to-Month,Yes,No,No,80.7,788.8,Yes
0702-PGIBZ,Male,No,4,Month-to-Month,Yes,No,No,101.7,364.55,Yes
1963-VAUKV,Female,No,1,Month-to-Month,No,No,No,20.4,20.4,Yes
3058-HJCUY,Male,No,41,One Year,Yes,No,Yes,102.6,4213.35,Yes
3259-FDWOY,Male,No,71,Two Year,Yes,No,No,106,7723.7,Yes
0807-ZABDG,Female,No,3,Month-to-Month,Yes,Yes,Yes,55.1,154.65,Yes
5748-RNCJT,Male,No,69,Two Year,Yes,No,Yes,106.5,7348.8,Yes
7739-LAXOG,Female,No,32,Month-to-Month,Yes,No,No,91.05,2954.5,Yes
6034-ZRYCV,Female,No,72,Two Year,Yes,No,No,54.2,3937.45,Yes
2079-FBMZK,Female,No,6,Month-to-Month,Yes,No,No,69.25,418.4,Yes
6608-QQLVK,Male,No,1,Month-to-Month,Yes,No,No,50.5,50.5,Yes
6302-JGYRJ,Male,No,31,One Year,Yes,No,Yes,79.45,2587.7,Yes
3685-YLCMQ,Male,No,58,One Year,Yes,No,Yes,104.65,6219.6,Yes
8761-NSOBC,Male,No,44,Month-to-Month,Yes,No,Yes,100.55,4398.15,Yes
8413-VONUO,Male,No,2,Month-to-Month,Yes,No,No,95.65,167.3,Yes
9223-UCPVT,Female,No,1,Month-to-Month,Yes,No,No,94.4,94.4,Yes
4351-QLCSU,Female,No,1,Month-to-Month,Yes,No,No,55,55,Yes
5419-JPRRN,Male,No,1,Month-to-Month,Yes,No,No,101.45,101.45,Yes
2100-BDNSN,Female,No,5,Month-to-Month,Yes,No,Yes,67.95,350.3,Yes
0488-GSLFR,Female,No,1,Month-to-Month,Yes,No,No,69.5,69.5,Yes
9318-NKNFC,Male,No,1,Month-to-Month,No,No,No,18.85,18.85,Yes
9728-FTTVZ,Female,No,1,Month-to-Month,Yes,No,No,69.2,69.2,Yes
7254-IQWOZ,Male,No,1,Month-to-Month,Yes,No,No,69.65,69.65,Yes
0742-NXBGR,Female,No,1,Month-to-Month,Yes,No,No,82.3,82.3,Yes
6110-OHIHY,Male,No,3,Month-to-Month,Yes,No,No,79.25,267.6,Yes
5889-LFOLL,Female,No,13,Month-to-Month,Yes,No,No,84.6,1115.2,Yes
5708-EVONK,Female,No,58,Month-to-Month,Yes,Yes,No,93.4,5435.6,Yes
8708-XPXHZ,Female,No,42,Month-to-Month,Yes,No,No,94.2,4186.3,Yes
7016-BPGEU,Female,No,29,Month-to-Month,Yes,No,No,25.1,712.85,Yes
6876-ADESB,Male,No,1,Month-to-Month,Yes,No,No,48.95,48.95,Yes
1963-SVUCV,Male,No,1,Month-to-Month,Yes,No,No,45.3,45.3,Yes
0220-EBGCE,Male,No,2,Month-to-Month,Yes,No,No,85.85,167.3,Yes
2754-VDLTR,Male,No,10,Month-to-Month,Yes,No,No,95.2,930.4,Yes
3190-XFANI,Male,No,49,One Year,Yes,No,Yes,100.6,5069.65,Yes
7551-DACSP,Male,No,6,Month-to-Month,Yes,No,No,55.3,324.25,Yes
0520-FDVVT,Male,No,35,One Year,Yes,No,No,102.35,3626.1,Yes
1444-VVSGW,Male,No,70,One Year,Yes,Yes,Yes,115.65,7968.85,Yes
5712-PTIWW,Male,No,2,Month-to-Month,Yes,No,Yes,79.85,152.45,Yes
3315-TOTBP,Male,No,15,Month-to-Month,Yes,No,No,76,1130.85,Yes
1518-VOWAV,Female,No,9,Month-to-Month,Yes,Yes,No,74.65,703.55,Yes
5909-ECHUI,Female,No,1,Month-to-Month,Yes,No,No,56.25,56.25,Yes
1309-BXVOQ,Male,No,21,Month-to-Month,Yes,No,Yes,106.1,2249.95,Yes
2856-HYAPG,Female,No,1,Month-to-Month,Yes,No,No,68.65,68.65,Yes
4488-PSYCG,Male,No,16,Month-to-Month,No,No,No,20.25,327.45,Yes
6906-ANDWJ,Male,No,15,Month-to-Month,Yes,No,No,74.9,1107.25,Yes
1031-IIDEO,Female,No,1,Month-to-Month,Yes,No,No,70.85,70.85,Yes
5832-XKAES,Male,No,2,Month-to-Month,Yes,No,No,69.8,134.7,Yes
4701-AHWMW,Male,No,55,Month-to-Month,Yes,No,Yes,54.55,2978.3,Yes
9210-IAHGH,Female,No,7,Month-to-Month,Yes,No,Yes,70.75,450.8,Yes
0023-XUOPT,Female,No,13,Month-to-Month,Yes,No,No,94.1,1215.6,Yes
4592-IWTJI,Female,No,3,Month-to-Month,Yes,Yes,No,29.7,91.7,Yes
6518-LGAOV,Female,No,38,Month-to-Month,Yes,No,Yes,105,4026.4,Yes
7242-QZLXF,Male,No,1,Month-to-Month,Yes,No,No,25.3,25.3,Yes
4576-CSAJH,Male,No,22,One Year,Yes,No,Yes,55.15,1193.05,Yes
1000-AJSLD,Male,No,1,Month-to-Month,No,No,No,20.1,20.1,Yes
1062-LHZOD,Male,No,1,Month-to-Month,Yes,No,No,69.9,69.9,Yes
9600-NAXZN,Male,No,43,Month-to-Month,Yes,No,No,101.4,4528,Yes
6457-USBER,Male,No,1,Month-to-Month,Yes,No,No,80.8,80.8,Yes
4662-EKDPQ,Male,No,2,Month-to-Month,Yes,No,No,62.05,118.3,Yes
9259-PACGQ,Female,No,34,Month-to-Month,Yes,Yes,Yes,62.65,2274.9,Yes
4415-IJZTP,Female,No,1,Month-to-Month,Yes,No,No,74.5,74.5,Yes
1465-VINDH,Female,No,10,Month-to-Month,Yes,No,No,102.1,1068.85,Yes
2810-FTLEM,Female,No,16,Month-to-Month,Yes,Yes,No,50.15,762.25,Yes
1925-TIBLE,Female,No,7,Month-to-Month,Yes,No,No,86.5,582.5,Yes
1447-GIQMR,Male,No,1,Month-to-Month,Yes,No,No,69.15,69.15,Yes
0872-NXJYS,Female,No,9,Month-to-Month,Yes,No,No,79.55,723.4,Yes
9412-ARGBX,Female,No,48,Two Year,Yes,No,Yes,95.5,4627.85,Yes
2737-WFVYW,Female,No,2,Month-to-Month,Yes,No,No,45.25,85.5,Yes
9850-OWRHQ,Female,No,3,Month-to-Month,Yes,No,No,74.1,228,Yes
8676-TRMJS,Male,No,3,Month-to-Month,Yes,No,No,75,209.1,Yes
8182-PNAGI,Male,No,12,Month-to-Month,Yes,No,Yes,50.25,593.75,Yes
2180-DXNEG,Female,No,12,Month-to-Month,Yes,No,No,96,1062.1,Yes
5515-AKOAJ,Female,No,54,Month-to-Month,Yes,No,Yes,100.1,5440.9,Yes
8976-OQHGT,Female,No,4,Month-to-Month,Yes,No,Yes,56.5,235.1,Yes
5294-CDGWY,Male,No,51,One Year,Yes,Yes,No,59.3,3014.65,Yes
5295-PCJOO,Male,No,4,Month-to-Month,Yes,Yes,No,49.4,184.4,Yes
9863-JZAIC,Male,No,35,Month-to-Month,Yes,No,No,55,2010.55,Yes
7660-HDPJV,Female,No,1,Month-to-Month,Yes,No,No,69.2,69.2,Yes
7931-PXHFC,Male,No,38,One Year,Yes,No,Yes,62.3,2354.8,Yes
4919-MOAVT,Male,No,3,Month-to-Month,Yes,No,No,69.65,220.1,Yes
3090-HAWSU,Male,No,61,Two Year,Yes,Yes,Yes,111.6,6876.05,Yes
9820-RMCQV,Female,No,11,Month-to-Month,Yes,Yes,No,48.55,501,Yes
7839-QRKXN,Female,No,1,Month-to-Month,No,No,No,20.2,20.2,Yes
5204-QZXPU,Male,No,19,Month-to-Month,Yes,No,No,39.65,733.35,Yes
4597-ELFTS,Male,No,56,One Year,No,No,No,24.9,1334,Yes
8450-JOVAH,Male,No,2,Month-to-Month,Yes,Yes,No,56.7,113.55,Yes
1113-IUJYX,Female,No,14,One Year,Yes,Yes,Yes,105.95,1348.9,Yes
7758-XKCBS,Male,No,15,Month-to-Month,Yes,No,Yes,29.7,438.25,Yes
8992-JQYUN,Male,No,1,Month-to-Month,Yes,No,No,50.35,50.35,Yes
0617-AQNWT,Female,No,64,Two Year,Yes,Yes,Yes,47.85,3147.5,Yes
2446-PLQVO,Male,No,1,Month-to-Month,Yes,No,No,70.3,70.3,Yes
8784-CGILN,Female,No,18,Month-to-Month,Yes,No,Yes,99.85,1776.95,Yes
9451-LPGOO,Male,No,7,Month-to-Month,Yes,No,No,86.8,620.35,Yes
2025-JKFWI,Male,No,13,Month-to-Month,Yes,No,Yes,99,1301.7,Yes
4078-SAYYN,Female,No,11,Month-to-Month,Yes,No,No,100.75,1129.75,Yes
9940-HPQPG,Female,No,9,Month-to-Month,Yes,Yes,No,91.75,865.8,Yes
6618-RYATB,Female,No,1,Month-to-Month,Yes,No,No,79.55,79.55,Yes
9079-YEXQJ,Female,No,54,Month-to-Month,Yes,No,Yes,111.1,6014.85,Yes
2685-SREOM,Female,No,25,Month-to-Month,Yes,No,No,89.1,2368.4,Yes
0402-CQAJN,Female,No,37,Month-to-Month,Yes,No,No,101.9,3545.35,Yes
6692-UDPJC,Female,No,14,Month-to-Month,Yes,No,Yes,91.65,1301,Yes
0295-PPHDO,Male,No,1,Month-to-Month,Yes,No,No,95.45,95.45,Yes
1195-OIYEJ,Male,No,13,Month-to-Month,Yes,No,No,91.1,1135.7,Yes
5906-CVLHP,Female,No,45,One Year,Yes,No,Yes,54.15,2319.8,Yes
4501-EQDRN,Female,No,1,Month-to-Month,Yes,No,No,69.7,69.7,Yes
2990-HWIML,Female,No,6,Month-to-Month,Yes,No,No,89.5,573.3,Yes
7384-GHBPI,Male,No,3,Month-to-Month,Yes,No,No,35.15,99.75,Yes
7603-USHJS,Male,No,12,Month-to-Month,Yes,No,No,73.75,871.4,Yes
5876-HZVZM,Female,No,6,Month-to-Month,Yes,Yes,No,55.9,365.35,Yes
3085-QUOZK,Female,No,1,Month-to-Month,Yes,No,No,43.95,43.95,Yes
3926-CUQZX,Male,No,1,Month-to-Month,Yes,No,No,45.1,45.1,Yes
1041-RXHRA,Female,No,41,Month-to-Month,Yes,No,No,70.25,2868.05,Yes
1750-CSKKM,Male,No,9,Month-to-Month,Yes,No,No,55.35,449.75,Yes
8267-ZNYVZ,Female,No,33,One Year,Yes,Yes,Yes,103.75,3361.05,Yes
6457-GIRWB,Male,No,1,Month-to-Month,Yes,No,No,69.35,69.35,Yes
1450-SKCVI,Female,No,56,Month-to-Month,Yes,No,No,73.85,4092.85,Yes
5570-PTWEH,Female,No,3,Month-to-Month,Yes,No,No,75.15,216.75,Yes
6502-MJQAE,Male,No,1,Month-to-Month,Yes,No,No,69.6,69.6,Yes
7693-LCKZL,Male,No,5,Month-to-Month,Yes,No,No,80.15,385,Yes
0032-PGELS,Female,No,1,Month-to-Month,Yes,Yes,No,30.5,30.5,Yes
6797-LNAQX,Male,No,70,Two Year,Yes,No,No,98.3,6859.5,Yes
6394-MFYNG,Female,No,48,Month-to-Month,Yes,No,No,107.4,5121.3,Yes
8155-IBNHG,Female,No,24,Month-to-Month,Yes,No,No,75.4,1747.85,Yes
4745-LSPLO,Male,No,1,Month-to-Month,No,No,No,20.5,20.5,Yes
8083-YTZES,Male,No,4,Month-to-Month,Yes,No,No,74.35,265.35,Yes
3976-BWUCK,Female,No,30,Month-to-Month,Yes,No,Yes,94.1,2804.45,Yes
3585-ISXZP,Female,No,8,Month-to-Month,Yes,No,No,95.65,778.1,Yes
4174-LPGTI,Female,No,41,One Year,Yes,No,Yes,66.5,2728.6,Yes
2108-XWMPY,Male,No,3,Month-to-Month,Yes,Yes,No,35.45,106.85,Yes
6304-IJFSQ,Male,No,3,Month-to-Month,Yes,No,No,49.9,130.1,Yes
0093-XWZFY,Male,No,40,Month-to-Month,Yes,No,No,104.5,4036.85,Yes
7703-ZEKEF,Male,No,23,Month-to-Month,Yes,No,No,81,1917.1,Yes
5482-NUPNA,Female,No,4,Month-to-Month,Yes,Yes,Yes,60.4,272.15,Yes
1122-JWTJW,Male,No,1,Month-to-Month,Yes,No,No,70.65,70.65,Yes
1699-HPSBG,Male,No,12,One Year,Yes,No,Yes,59.8,727.8,Yes
8775-CEBBJ,Female,No,9,Month-to-Month,Yes,No,No,44.2,403.35,Yes
0639-TSIQW,Female,No,67,Month-to-Month,Yes,Yes,No,102.95,6886.25,Yes
7590-VHVEG,Female,No,1,Month-to-Month,Yes,No,No,29.85,29.85,No
5575-GNVDE,Male,No,34,One Year,Yes,Yes,No,56.95,1889.5,No
7795-CFOCW,Male,No,45,One Year,Yes,Yes,Yes,42.3,1840.75,No
1452-KIOVK,Male,No,22,Month-to-Month,Yes,No,No,89.1,1949.4,No
6713-OKOMC,Female,No,10,Month-to-Month,Yes,Yes,No,29.75,301.9,No
6388-TABGU,Male,No,62,One Year,Yes,Yes,No,56.15,3487.95,No
9763-GRSKD,Male,No,13,Month-to-Month,Yes,Yes,No,49.95,587.45,No
7469-LKBCI,Male,No,16,Two Year,No,No,No,18.95,326.8,No
8091-TTVAX,Male,No,58,One Year,Yes,No,No,100.35,5681.1,No
5129-JLPIS,Male,No,25,Month-to-Month,Yes,Yes,Yes,105.5,2686.05,No
3655-SNQYZ,Female,No,69,Two Year,Yes,Yes,Yes,113.25,7895.15,No
8191-XWSZG,Female,No,52,One Year,No,No,No,20.65,1022.95,No
9959-WOFKT,Male,No,71,Two Year,Yes,Yes,No,106.7,7382.25,No
4183-MYFRB,Female,No,21,Month-to-Month,Yes,No,No,90.05,1862.9,No
1680-VDCWW,Male,No,12,One Year,No,No,No,19.8,202.25,No
3638-WEABW,Female,No,58,Two Year,Yes,No,Yes,59.9,3505.1,No
6322-HRPFA,Male,No,49,Month-to-Month,Yes,Yes,Yes,59.6,2970.3,No
6865-JZNKO,Female,No,30,Month-to-Month,Yes,Yes,No,55.3,1530.6,No
5248-YGIJN,Male,No,72,Two Year,Yes,Yes,Yes,90.25,6369.45,No
6827-IEAUQ,Female,No,27,One Year,Yes,Yes,Yes,66.15,1874.45,No
7310-EGVHZ,Male,No,1,Month-to-Month,No,No,No,20.2,20.2,No
6234-RAAPL,Female,No,72,Two Year,Yes,Yes,Yes,99.9,7251.7,No
6572-ADKRS,Female,No,46,Month-to-Month,Yes,No,No,74.8,3548.3,No
8865-TNMNX,Male,No,10,One Year,Yes,No,No,49.55,475.7,No
9489-DEDVP,Female,No,70,Two Year,Yes,Yes,No,69.2,4872.35,No
9867-JCZSP,Female,No,17,One Year,No,No,No,20.75,418.25,No
4671-VJLCL,Female,No,63,Two Year,Yes,Yes,Yes,79.85,4861.45,No
4080-IIARD,Female,No,13,Month-to-Month,Yes,Yes,Yes,76.2,981.45,No
3714-NTNFO,Female,No,49,Month-to-Month,Yes,No,No,84.5,3906.7,No
